,Customer_ID,last_purchase,frequency,monetary,avg_purchase,avg_rating,discount_rate,return_rate,online_share,instore_share,both_share,loyalty_avg,clv_latest,clv_mean,recency_days,loyalty_score_engineered,Customer_Segment_Recomputed
431,12421,2020-02-22,1,205.2864200390374,205.2864200390374,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1793.890900836007,1793.890900836007,31,11,New
432,12427,2020-01-19,1,25.08372009644367,25.08372009644367,5.0,1.0,1.0,0.0,0.0,1.0,65.0,180.3566149822862,180.3566149822862,65,2,New
433,12428,2020-03-23,2,603.8743155003161,301.93715775015806,1.5,0.0,0.5,0.5,0.5,0.0,67.0,1460.343948649112,1460.343948649112,1,44,Regular
434,12430,2020-03-08,1,82.70883532656406,82.70883532656406,1.0,0.0,0.0,1.0,0.0,0.0,34.0,559.2282880232002,559.2282880232002,16,5,New
435,12433,2020-03-06,2,580.5803535531745,290.29017677658726,3.5,0.0,1.0,1.0,0.0,0.0,66.5,4360.570395109269,3028.8690398682866,18,43,Regular
436,12443,2020-02-11,1,141.1567122870269,141.1567122870269,4.0,1.0,0.0,1.0,0.0,0.0,1.0,858.499914087767,858.499914087767,42,8,New
437,12454,2020-01-05,1,366.5207382193242,366.5207382193242,2.0,0.0,0.0,0.0,0.0,1.0,93.0,5168.701139417696,5168.701139417696,79,19,New
438,12466,2020-02-27,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,0.9,0.9122222222222223,26,1,New
439,12469,2020-03-01,1,346.068701276731,346.068701276731,1.0,0.0,0.0,1.0,0.0,0.0,13.0,3658.578114330916,3658.578114330916,23,18,New
440,12472,2020-03-23,2,487.74544329801773,243.87272164900887,2.5,0.5,0.0,0.0,0.0,1.0,53.0,832.0788323074435,2393.8472413486406,1,38,Regular
441,12475,2020-03-23,1,171.6097463396169,171.6097463396169,4.0,0.0,0.0,0.0,1.0,0.0,19.0,1777.770810003487,1777.770810003487,1,9,New
442,12479,2020-01-18,1,221.5490836829961,221.5490836829961,5.0,1.0,0.0,1.0,0.0,0.0,46.0,2153.570045391351,2153.570045391351,66,12,New
443,12482,2020-02-14,1,428.59116940219,428.59116940219,0.0,0.0,0.0,0.0,1.0,0.0,29.0,2927.538431481698,2927.538431481698,39,22,New
444,12489,2020-01-19,1,234.9879738841966,234.9879738841966,3.0,1.0,0.0,0.0,1.0,0.0,86.0,0.9,0.9122222222222223,65,12,New
445,12491,2020-01-16,1,243.231028271118,243.231028271118,3.0,0.0,1.0,0.0,1.0,0.0,90.0,2487.537404618119,2487.537404618119,68,13,New
446,12502,2020-01-22,1,353.092247054086,353.092247054086,5.0,1.0,0.0,0.0,1.0,0.0,15.0,4275.746279901269,4275.746279901269,62,18,New
447,12504,2020-01-21,1,426.646380920178,426.646380920178,4.0,0.0,0.0,0.0,0.0,1.0,43.0,3016.917949328618,3016.917949328618,63,22,New
448,12511,2020-01-09,1,416.1756466845759,416.1756466845759,3.0,0.0,0.0,0.0,1.0,0.0,14.0,2351.51033533306,2351.51033533306,75,21,New
449,12538,2020-02-16,1,72.83267417884932,72.83267417884932,3.0,0.0,0.0,1.0,0.0,0.0,79.0,479.23814669193,479.23814669193,37,5,New
450,12539,2020-01-24,1,267.3490781130906,267.3490781130906,2.0,0.0,0.0,0.0,0.0,1.0,69.0,3032.841277666897,3032.841277666897,60,14,New
451,12541,2020-02-18,1,93.79531866493191,93.79531866493191,5.0,1.0,0.0,0.0,1.0,0.0,22.0,670.842631161875,670.842631161875,35,6,New
452,12551,2020-02-06,1,166.8053847310611,166.8053847310611,3.0,0.0,0.0,0.0,1.0,0.0,31.0,2034.326563894718,2034.326563894718,47,9,New
453,12557,2020-01-11,1,294.1813704622044,294.1813704622044,2.0,0.0,0.0,0.0,0.0,1.0,10.0,2640.694885720971,2640.694885720971,73,15,New
454,12558,2020-01-01,1,363.1999950727086,363.1999950727086,4.0,0.0,1.0,1.0,0.0,0.0,49.0,2256.03310034553,2256.03310034553,83,19,New
455,12560,2020-02-08,1,333.6608835638782,333.6608835638782,3.0,0.0,0.0,1.0,0.0,0.0,28.0,4993.694256292396,4993.694256292396,45,17,New
456,12568,2020-01-04,1,242.4195295696426,242.4195295696426,4.0,0.0,0.0,1.0,0.0,0.0,65.0,1396.31904270048,1396.31904270048,80,13,New
457,12573,2020-02-18,1,101.5056794526902,101.5056794526902,2.0,0.0,0.0,1.0,0.0,0.0,52.0,985.4461327084099,985.4461327084099,35,6,New
458,12590,2020-02-05,1,192.0445918693509,192.0445918693509,5.0,1.0,1.0,0.0,1.0,0.0,10.0,1825.29599097474,1825.29599097474,48,10,New
459,12593,2020-02-02,1,398.8596866291385,398.8596866291385,3.0,0.0,0.0,1.0,0.0,0.0,39.0,2804.119961051766,2804.119961051766,51,20,New
460,12599,2020-02-18,1,260.005807698418,260.005807698418,1.0,0.0,0.0,1.0,0.0,0.0,99.0,1495.7855330966,1495.7855330966,35,14,New
461,12604,2020-03-01,1,194.0678803915704,194.0678803915704,1.0,0.0,0.0,1.0,0.0,0.0,50.0,1437.983181536193,1437.983181536193,23,10,New
462,12612,2020-01-02,1,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,20.0,0.9,0.9122222222222223,82,1,New
463,12632,2020-02-26,1,340.1187073832159,340.1187073832159,3.0,0.0,0.0,0.0,1.0,0.0,16.0,3251.276679144856,3251.276679144856,27,18,New
464,12635,2020-02-08,1,31.07684254622712,31.07684254622712,3.0,0.0,0.0,0.0,1.0,0.0,84.0,228.7620680535894,228.7620680535894,45,3,New
465,12645,2020-02-10,1,29.73629974034005,29.73629974034005,3.0,1.0,0.0,0.0,0.0,1.0,39.0,258.0036270400148,258.0036270400148,43,2,New
466,12665,2020-03-24,1,479.3314686684969,479.3314686684969,2.0,0.0,0.0,1.0,0.0,0.0,47.0,4752.340118398777,4752.340118398777,0,24,New
467,12667,2020-02-24,1,218.4612851856093,218.4612851856093,3.0,0.0,1.0,1.0,0.0,0.0,81.0,1996.73524545463,1996.73524545463,29,12,New
468,12674,2020-02-11,1,53.5980125759758,53.5980125759758,3.0,0.0,0.0,0.0,1.0,0.0,36.0,278.6218508542452,278.6218508542452,42,4,New
469,12679,2020-02-18,1,471.9582805415855,471.9582805415855,2.0,1.0,0.0,1.0,0.0,0.0,62.0,6998.060328979381,6998.060328979381,35,24,New
470,12681,2020-02-19,2,655.3875920717836,327.6937960358918,1.0,0.0,0.5,0.0,0.5,0.5,33.0,5359.392031735224,3778.8900707615026,34,46,Regular
471,12693,2020-01-07,1,342.6832578975283,342.6832578975283,1.0,0.0,1.0,1.0,0.0,0.0,73.0,1937.348127728586,1937.348127728586,77,18,New
472,12695,2020-01-04,1,71.55022472494801,71.55022472494801,1.0,0.0,0.0,0.0,1.0,0.0,36.0,701.3013408963617,701.3013408963617,80,4,New
473,12703,2020-01-26,1,406.6418727115629,406.6418727115629,3.0,0.0,0.0,0.0,1.0,0.0,89.0,2863.603595345801,2863.603595345801,58,21,New
474,12708,2020-02-22,2,385.0932164263709,192.54660821318544,5.0,0.5,0.0,0.5,0.5,0.0,6.5,2278.588418671235,2278.588418671235,31,33,New
475,12711,2020-02-20,1,383.4151101854656,383.4151101854656,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.9,0.9122222222222223,33,20,New
476,12712,2020-02-09,1,476.977926259817,476.977926259817,2.0,1.0,1.0,0.0,1.0,0.0,89.0,6105.926863093373,6105.926863093373,44,24,New
477,12713,2020-02-14,1,342.6503338713924,342.6503338713924,2.0,0.0,0.0,1.0,0.0,0.0,74.0,3711.992235323126,3711.992235323126,39,18,New
478,12717,2020-02-15,1,417.6999622172002,417.6999622172002,3.0,0.0,0.0,0.0,1.0,0.0,58.0,5399.732932254702,5399.732932254702,38,21,New
479,12719,2020-03-01,1,282.1993994137868,282.1993994137868,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3246.122975717116,3246.122975717116,23,15,New
480,12720,2020-03-07,1,418.1979012194647,418.1979012194647,5.0,0.0,0.0,1.0,0.0,0.0,71.0,5006.548462767852,5006.548462767852,17,21,New
481,12731,2020-01-05,1,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,78.0,0.9,0.9122222222222223,79,1,New
482,12733,2020-01-14,1,87.83781905253834,87.83781905253834,2.0,1.0,0.0,1.0,0.0,0.0,69.0,652.6903885023348,652.6903885023348,70,5,New
483,12734,2020-03-13,2,422.90753611807526,211.45376805903763,4.0,0.5,0.0,1.0,0.0,0.0,50.0,3168.135404704659,3168.135404704659,11,35,Regular
484,12736,2020-02-27,1,146.569720419163,146.569720419163,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.9,0.9122222222222223,26,8,New
485,12738,2020-01-20,1,36.52586011713717,36.52586011713717,3.0,0.0,0.0,0.0,1.0,0.0,45.0,353.7049113972259,353.7049113972259,64,3,New
486,12739,2020-02-05,1,47.59641224482088,47.59641224482088,2.0,0.0,1.0,1.0,0.0,0.0,43.0,279.2716247551813,279.2716247551813,48,3,New
487,12740,2020-03-14,1,480.5236393487044,480.5236393487044,5.0,0.0,0.0,0.0,1.0,0.0,61.0,0.9,0.9122222222222223,10,24,New
488,12744,2020-01-18,1,28.25440150095609,28.25440150095609,2.0,1.0,0.0,1.0,0.0,0.0,43.0,283.5534931369811,283.5534931369811,66,2,New
489,12745,2020-02-29,2,675.8256141686325,337.9128070843162,3.5,0.5,0.5,0.0,0.5,0.5,28.0,3216.030710518747,3258.4252975132176,24,47,Regular
490,12747,2020-01-02,1,486.3270366740324,486.3270366740324,5.0,1.0,0.0,1.0,0.0,0.0,72.0,4754.768461677678,4754.768461677678,82,25,New
491,12752,2020-03-02,1,134.3114466979473,134.3114466979473,3.0,0.0,0.0,1.0,0.0,0.0,52.0,1094.064884603867,1094.064884603867,22,8,New
492,12768,2020-02-18,1,64.18730854233782,64.18730854233782,3.0,0.0,0.0,0.0,1.0,0.0,90.0,458.3835857224025,458.3835857224025,35,4,New
493,12772,2020-03-17,1,109.5454292230844,109.5454292230844,2.0,1.0,0.0,0.0,1.0,0.0,93.0,1177.458012969624,1177.458012969624,7,6,New
494,12779,2020-01-27,1,342.6002319250102,342.6002319250102,1.0,0.0,0.0,1.0,0.0,0.0,40.0,5021.747950354493,5021.747950354493,57,18,New
495,12782,2020-01-22,1,308.6885816102474,308.6885816102474,4.0,1.0,1.0,0.0,1.0,0.0,31.0,2428.019997540518,2428.019997540518,62,16,New
496,12786,2020-01-21,1,464.9758167707905,464.9758167707905,2.0,0.0,0.0,0.0,0.0,1.0,81.0,5881.323722102059,5881.323722102059,63,24,New
497,12790,2020-01-06,1,159.6615294146858,159.6615294146858,5.0,1.0,0.0,0.0,1.0,0.0,27.0,1296.779220653516,1296.779220653516,78,9,New
498,12797,2020-02-03,1,466.7592424146798,466.7592424146798,1.0,0.0,0.0,1.0,0.0,0.0,50.0,4738.628884609788,4738.628884609788,50,24,New
499,12806,2020-01-15,1,214.9493996422621,214.9493996422621,4.0,0.0,1.0,0.0,1.0,0.0,47.0,2820.713303561467,2820.713303561467,69,11,New
500,12808,2020-03-01,1,37.05663710769876,37.05663710769876,3.0,0.0,0.0,0.0,1.0,0.0,72.0,0.9,0.9122222222222223,23,3,New
501,12811,2020-01-09,1,150.7046090844381,150.7046090844381,3.0,0.0,0.0,1.0,0.0,0.0,26.0,0.9,0.9122222222222223,75,8,New
502,12814,2020-01-30,1,231.2577168767977,231.2577168767977,5.0,0.0,0.0,0.0,0.0,1.0,26.0,0.9,0.9122222222222223,54,12,New
503,12817,2020-03-23,1,465.9753932474306,465.9753932474306,2.0,0.0,0.0,0.0,0.0,1.0,15.0,2521.091985837539,2521.091985837539,1,24,New
504,12824,2020-02-07,1,469.3877335121957,469.3877335121957,2.0,1.0,0.0,0.0,1.0,0.0,31.0,3183.914055033389,3183.914055033389,46,24,New
505,12832,2020-02-07,2,522.4805080841496,261.2402540420748,4.0,0.5,1.0,0.5,0.0,0.5,93.5,2979.579585759173,3242.3385079490818,46,40,Regular
506,12838,2020-01-17,1,154.3779625006252,154.3779625006252,1.0,0.0,0.0,0.0,1.0,0.0,24.0,1631.167412807982,1631.167412807982,67,9,New
507,12839,2020-01-19,1,342.6624802212564,342.6624802212564,5.0,0.0,0.0,1.0,0.0,0.0,16.0,1736.779679609234,1736.779679609234,65,18,New
508,12844,2020-03-04,1,31.83274949265008,31.83274949265008,5.0,0.0,1.0,1.0,0.0,0.0,77.0,245.4491491593146,245.4491491593146,20,3,New
509,12849,2020-01-19,1,226.8207436973383,226.8207436973383,2.0,0.0,1.0,1.0,0.0,0.0,83.0,1143.630220606464,1143.630220606464,65,12,New
510,12852,2020-03-21,1,45.61433463900928,45.61433463900928,1.0,1.0,0.0,0.0,1.0,0.0,50.0,591.2600918559555,591.2600918559555,3,3,New
511,12863,2020-03-18,1,348.0222288836225,348.0222288836225,1.0,0.0,1.0,1.0,0.0,0.0,83.0,2233.886115042922,2233.886115042922,6,18,New
512,12866,2020-02-20,1,78.00018321518907,78.00018321518907,1.0,1.0,0.0,1.0,0.0,0.0,30.0,562.3089773176995,562.3089773176995,33,5,New
513,12869,2020-01-12,1,323.6239104957276,323.6239104957276,5.0,1.0,0.0,0.0,1.0,0.0,78.0,0.9,0.9122222222222223,72,17,New
514,12871,2020-01-28,1,427.6590211384014,427.6590211384014,0.0,1.0,1.0,0.0,1.0,0.0,27.0,4131.051654894694,4131.051654894694,56,22,New
515,12872,2020-02-12,1,414.8718834326647,414.8718834326647,2.0,0.0,0.0,1.0,0.0,0.0,63.0,6064.09453373015,6064.09453373015,41,21,New
516,12875,2020-03-17,1,197.7021812820315,197.7021812820315,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.9,0.9122222222222223,7,11,New
517,12878,2020-02-02,1,475.2733441856894,475.2733441856894,4.0,0.0,1.0,1.0,0.0,0.0,20.0,4968.44951735513,4968.44951735513,51,24,New
518,12891,2020-02-10,1,469.2010337394098,469.2010337394098,5.0,0.0,0.0,1.0,0.0,0.0,19.0,3687.427838886012,3687.427838886012,43,24,New
519,12896,2020-03-04,1,400.5239508319029,400.5239508319029,3.0,1.0,0.0,0.0,1.0,0.0,38.0,5449.895054665079,5449.895054665079,20,21,New
520,12898,2020-02-08,1,299.7090238178009,299.7090238178009,0.0,0.0,0.0,1.0,0.0,0.0,31.0,3997.572756497111,3997.572756497111,45,16,New
521,12911,2020-01-10,1,165.1322107221969,165.1322107221969,2.0,0.0,0.0,0.0,1.0,0.0,56.0,1469.232423570578,1469.232423570578,74,9,New
522,12914,2020-01-22,1,495.4926644135095,495.4926644135095,2.0,1.0,0.0,0.0,1.0,0.0,46.0,4728.767493350737,4728.767493350737,62,25,New
523,12920,2020-03-10,1,242.8614588308527,242.8614588308527,1.0,1.0,0.0,1.0,0.0,0.0,39.0,3138.572760982541,3138.572760982541,14,13,New
524,12923,2020-01-25,1,288.8793695225914,288.8793695225914,3.0,0.0,0.0,1.0,0.0,0.0,67.0,3119.059105373881,3119.059105373881,59,15,New
525,12931,2020-01-09,1,461.8931262209776,461.8931262209776,2.0,0.0,0.0,1.0,0.0,0.0,48.0,5351.848188764528,5351.848188764528,75,24,New
526,12946,2020-03-05,1,465.1839004305854,465.1839004305854,5.0,0.0,0.0,1.0,0.0,0.0,80.0,5231.480197009185,5231.480197009185,19,24,New
527,12950,2020-01-15,1,294.5036826363533,294.5036826363533,5.0,0.0,1.0,1.0,0.0,0.0,67.0,0.9,0.9122222222222223,69,15,New
528,12958,2020-03-11,1,286.9915903774512,286.9915903774512,2.0,1.0,1.0,1.0,0.0,0.0,63.0,2560.647987211571,2560.647987211571,13,15,New
529,12961,2020-01-11,1,395.320019121232,395.320019121232,2.0,0.0,0.0,1.0,0.0,0.0,15.0,2262.127901856988,2262.127901856988,73,20,New
530,12967,2020-01-21,1,222.6948300898304,222.6948300898304,1.0,0.0,0.0,0.0,1.0,0.0,77.0,2278.35754337356,2278.35754337356,63,12,New
531,12969,2020-02-19,1,448.5062148566863,448.5062148566863,2.0,1.0,0.0,0.0,1.0,0.0,97.0,3075.34194103214,3075.34194103214,34,23,New
532,12975,2020-01-14,1,444.3244284659536,444.3244284659536,2.0,0.0,0.0,0.0,1.0,0.0,25.0,2570.316277798597,2570.316277798597,70,23,New
533,12976,2020-01-10,1,438.3108600724433,438.3108600724433,3.0,1.0,0.0,0.0,1.0,0.0,82.0,5582.15094381784,5582.15094381784,74,22,New
534,12983,2020-02-24,1,347.4283520512662,347.4283520512662,1.0,1.0,1.0,0.0,1.0,0.0,66.0,4306.222508878683,4306.222508878683,29,18,New
535,12989,2020-03-18,1,12.02230579055591,12.02230579055591,4.0,1.0,0.0,1.0,0.0,0.0,41.0,131.7514788502461,131.7514788502461,6,2,New
536,13004,2020-02-22,1,66.17357235699635,66.17357235699635,4.0,0.0,0.0,0.0,1.0,0.0,94.0,480.8517206105087,480.8517206105087,31,4,New
537,13005,2020-01-02,1,119.0757819052065,119.0757819052065,3.0,0.0,0.0,0.0,0.0,1.0,72.0,1321.652324186231,1321.652324186231,82,7,New
538,13009,2020-01-14,1,299.3889322919067,299.3889322919067,1.0,0.0,0.0,1.0,0.0,0.0,94.0,3354.154698552064,3354.154698552064,70,16,New
539,13020,2020-02-29,1,395.6088371347303,395.6088371347303,4.0,1.0,0.0,1.0,0.0,0.0,37.0,4364.49267510762,4364.49267510762,24,20,New
540,13028,2020-02-19,1,340.3576937220017,340.3576937220017,3.0,0.0,1.0,1.0,0.0,0.0,92.0,4606.943612551025,4606.943612551025,34,18,New
541,13030,2020-02-12,1,353.0919048069237,353.0919048069237,3.0,0.0,0.0,1.0,0.0,0.0,76.0,2477.204130134078,2477.204130134078,41,18,New
542,13040,2020-03-21,1,229.9881643643364,229.9881643643364,2.0,0.0,0.0,1.0,0.0,0.0,39.0,1354.716234541638,1354.716234541638,3,12,New
543,13041,2020-03-08,1,256.2395170838112,256.2395170838112,3.0,1.0,0.0,1.0,0.0,0.0,64.0,1869.409176741044,1869.409176741044,16,14,New
544,13042,2020-02-24,1,467.151648797869,467.151648797869,4.0,0.0,1.0,1.0,0.0,0.0,48.0,6530.452215584865,6530.452215584865,29,24,New
545,13051,2020-01-16,1,476.720737212819,476.720737212819,2.0,1.0,0.0,0.0,0.0,1.0,16.0,5091.596235007267,5091.596235007267,68,24,New
546,13054,2020-02-16,1,323.6442943272233,323.6442943272233,3.0,0.0,0.0,0.0,0.0,1.0,88.0,2740.064086535012,2740.064086535012,37,17,New
547,13056,2020-03-04,1,182.2064200006349,182.2064200006349,5.0,0.0,0.0,1.0,0.0,0.0,87.0,1200.299786630033,1200.299786630033,20,10,New
548,13067,2020-02-19,1,54.08396664187084,54.08396664187084,2.0,1.0,0.0,1.0,0.0,0.0,89.0,276.8057739159415,276.8057739159415,34,4,New
549,13072,2020-03-16,3,942.676502887869,314.225500962623,3.3333333333333335,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,83.66666666666667,2395.127702844346,2979.912878805349,8,73,VIP
550,13073,2020-01-03,1,123.8444175027689,123.8444175027689,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1832.770292769425,1832.770292769425,81,7,New
551,13081,2020-03-12,1,496.0785344172771,496.0785344172771,5.0,1.0,0.0,0.0,0.0,1.0,65.0,4551.73646319983,4551.73646319983,12,25,New
552,13086,2020-02-03,1,49.14790701776682,49.14790701776682,3.0,0.0,0.0,1.0,0.0,0.0,85.0,621.0759938723606,621.0759938723606,50,3,New
553,13093,2020-03-04,1,174.7182358426984,174.7182358426984,5.0,0.0,0.0,0.0,1.0,0.0,40.0,1437.199638101901,1437.199638101901,20,10,New
554,13097,2020-03-20,1,473.9276744179941,473.9276744179941,2.0,0.0,0.0,0.0,1.0,0.0,52.0,2743.454172608378,2743.454172608378,4,24,New
555,13099,2020-01-05,1,100.3223610042137,100.3223610042137,2.0,0.0,0.0,1.0,0.0,0.0,55.0,1392.456200425119,1392.456200425119,79,6,New
556,13104,2020-01-05,1,219.4465412197144,219.4465412197144,5.0,0.0,0.0,0.0,1.0,0.0,67.0,3107.949506415686,3107.949506415686,79,12,New
557,13108,2020-01-11,1,270.7344555801318,270.7344555801318,4.0,0.0,0.0,0.0,1.0,0.0,22.0,3159.490545666618,3159.490545666618,73,14,New
558,13117,2020-03-07,1,393.0554708194845,393.0554708194845,3.0,0.0,0.0,0.0,1.0,0.0,58.0,3653.30256376497,3653.30256376497,17,20,New
559,13124,2020-03-16,2,818.0567956591979,409.02839782959893,4.0,0.0,0.0,1.0,0.0,0.0,43.5,2766.127623693045,4596.170445366576,8,54,Regular
560,13141,2020-01-24,1,496.3690392075839,496.3690392075839,2.0,0.0,0.0,1.0,0.0,0.0,66.0,4195.486890414138,4195.486890414138,60,25,New
561,13144,2020-03-08,1,137.9523007722078,137.9523007722078,4.0,1.0,0.0,1.0,0.0,0.0,92.0,1392.445136989269,1392.445136989269,16,8,New
562,13147,2020-01-18,1,91.60733841096264,91.60733841096264,0.0,1.0,0.0,1.0,0.0,0.0,9.0,983.3800660263843,983.3800660263843,66,5,New
563,13152,2020-01-03,1,424.9236833127263,424.9236833127263,5.0,1.0,0.0,1.0,0.0,0.0,18.0,3115.049254940304,3115.049254940304,81,22,New
564,13155,2020-03-12,2,765.604373836739,382.8021869183695,1.5,1.0,0.0,0.5,0.0,0.5,73.0,4753.591222287563,4753.591222287563,12,52,Regular
565,13157,2020-02-23,2,164.3776833377237,82.18884166886185,2.0,0.0,0.0,0.0,0.5,0.5,41.5,2421.394013891104,2421.394013891104,30,22,New
566,13170,2020-01-13,2,803.529235024851,401.7646175124255,4.0,0.0,0.0,0.5,0.5,0.0,69.0,6272.171465784154,5111.471874650335,71,53,Regular
567,13173,2020-03-16,1,42.84375872838613,42.84375872838613,5.0,0.0,1.0,1.0,0.0,0.0,49.0,490.9244692865905,490.9244692865905,8,3,New
568,13174,2020-03-07,1,271.7098281420741,271.7098281420741,4.0,0.0,0.0,1.0,0.0,0.0,45.0,2381.933941428748,2381.933941428748,17,14,New
569,13177,2020-02-12,2,196.9943116465359,98.49715582326795,3.0,0.0,0.5,1.0,0.0,0.0,57.5,2180.881664758455,2180.881664758455,41,24,New
570,13178,2020-03-13,1,24.79408751522243,24.79408751522243,4.0,1.0,0.0,0.0,1.0,0.0,86.0,290.8145774594051,290.8145774594051,11,2,New
571,13179,2020-03-21,1,444.1025985042336,444.1025985042336,5.0,1.0,0.0,1.0,0.0,0.0,8.0,3430.696968477487,3430.696968477487,3,23,New
572,13186,2020-02-18,1,317.5890404255102,317.5890404255102,2.0,1.0,0.0,1.0,0.0,0.0,74.0,1666.675081629714,1666.675081629714,35,16,New
573,13192,2020-03-13,1,407.0008662566344,407.0008662566344,4.0,0.0,0.0,1.0,0.0,0.0,18.0,0.9,0.9122222222222223,11,21,New
574,13216,2020-03-12,1,285.1919182978129,285.1919182978129,5.0,1.0,1.0,1.0,0.0,0.0,99.0,1467.173897000916,1467.173897000916,12,15,New
575,13223,2020-02-24,1,401.6403233203843,401.6403233203843,2.0,0.0,0.0,0.0,1.0,0.0,89.0,0.9,0.9122222222222223,29,21,New
576,13224,2020-03-05,1,443.494364936627,443.494364936627,2.0,1.0,1.0,0.0,0.0,1.0,60.0,4789.191119771154,4789.191119771154,19,23,New
577,13225,2020-03-21,1,160.5893386839973,160.5893386839973,4.0,1.0,0.0,1.0,0.0,0.0,52.0,1881.732473278647,1881.732473278647,3,9,New
578,13228,2020-02-10,1,494.2197114362173,494.2197114362173,2.0,1.0,0.0,1.0,0.0,0.0,15.0,3121.728895822866,3121.728895822866,43,25,New
579,13230,2020-03-16,1,70.73020518957533,70.73020518957533,1.0,1.0,1.0,0.0,0.0,1.0,98.0,830.0496216792125,830.0496216792125,8,4,New
580,13239,2020-02-29,1,21.31188547036739,21.31188547036739,1.0,1.0,0.0,0.0,0.0,1.0,43.0,0.9,0.9122222222222223,24,2,New
581,13241,2020-02-25,1,384.1796386180957,384.1796386180957,1.0,0.0,0.0,0.0,1.0,0.0,19.0,4655.348182326129,4655.348182326129,28,20,New
582,13242,2020-01-06,1,68.14129456616362,68.14129456616362,1.0,0.0,0.0,1.0,0.0,0.0,14.0,934.5529993310881,934.5529993310881,78,4,New
583,13249,2020-03-14,1,487.0280104002534,487.0280104002534,1.0,0.0,0.0,0.0,0.0,1.0,22.0,5889.264741924873,5889.264741924873,10,25,New
584,13266,2020-02-01,1,446.066217386148,446.066217386148,1.0,0.0,0.0,1.0,0.0,0.0,7.0,6024.358287919244,6024.358287919244,52,23,New
585,13267,2020-01-21,1,394.1902721159546,394.1902721159546,3.0,0.0,0.0,0.0,1.0,0.0,61.0,0.9,0.9122222222222223,63,20,New
586,13273,2020-03-21,1,269.0560683026217,269.0560683026217,4.0,0.0,0.0,0.0,0.0,1.0,35.0,1809.30432036481,1809.30432036481,3,14,New
587,13291,2020-03-16,1,116.1764554156424,116.1764554156424,3.0,0.0,1.0,0.0,0.0,1.0,59.0,1060.492353345581,1060.492353345581,8,7,New
588,13294,2020-02-23,1,215.6394231570615,215.6394231570615,2.0,0.0,0.0,1.0,0.0,0.0,100.0,3036.393319642951,3036.393319642951,30,12,New
589,13300,2020-02-16,1,338.938721415823,338.938721415823,4.0,0.0,0.0,0.0,0.0,1.0,64.0,2277.688402137914,2277.688402137914,37,18,New
590,13304,2020-01-08,1,243.0079955968347,243.0079955968347,1.0,1.0,1.0,1.0,0.0,0.0,40.0,1711.84946787122,1711.84946787122,76,13,New
591,13310,2020-02-16,1,357.2770041534008,357.2770041534008,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.9122222222222223,37,18,New
592,13324,2020-01-28,1,349.9413809710468,349.9413809710468,3.0,0.0,0.0,1.0,0.0,0.0,95.0,3854.568072097862,3854.568072097862,56,18,New
593,13327,2020-01-14,1,277.2277975454844,277.2277975454844,1.0,0.0,0.0,0.0,1.0,0.0,48.0,2372.043286720235,2372.043286720235,70,15,New
594,13330,2020-01-26,1,442.5436173414694,442.5436173414694,4.0,0.0,1.0,1.0,0.0,0.0,28.0,2510.815786464487,2510.815786464487,58,23,New
595,13335,2020-02-15,1,423.2328538970494,423.2328538970494,1.0,0.0,0.0,0.0,1.0,0.0,83.0,5373.763624901196,5373.763624901196,38,22,New
596,13342,2020-03-03,1,335.245700699633,335.245700699633,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2939.715598369949,2939.715598369949,21,17,New
597,13343,2020-01-18,1,167.7048512486469,167.7048512486469,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1448.544521728568,1448.544521728568,66,9,New
598,13345,2020-02-03,1,261.6898091924515,261.6898091924515,5.0,0.0,0.0,1.0,0.0,0.0,65.0,2936.447962868569,2936.447962868569,50,14,New
599,13354,2020-01-13,1,479.2551026563968,479.2551026563968,0.0,0.0,0.0,1.0,0.0,0.0,91.0,6095.034453324251,6095.034453324251,71,24,New
600,13356,2020-03-03,1,63.39609835891874,63.39609835891874,1.0,0.0,0.0,1.0,0.0,0.0,9.0,359.6526457238402,359.6526457238402,21,4,New
601,13368,2020-02-12,1,230.6911374389062,230.6911374389062,5.0,1.0,0.0,1.0,0.0,0.0,52.0,1544.217670703164,1544.217670703164,41,12,New
602,13373,2020-01-20,1,453.6328622485894,453.6328622485894,2.0,0.0,0.0,1.0,0.0,0.0,86.0,6660.622295225052,6660.622295225052,64,23,New
603,13374,2020-03-24,3,679.4175897132471,226.47252990441572,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.666666666666664,1581.739381953292,2520.564617603402,0,61,Regular
604,13376,2020-01-26,1,401.3568117558776,401.3568117558776,5.0,1.0,0.0,0.0,1.0,0.0,49.0,2147.686038957413,2147.686038957413,58,21,New
